,Trip Id,Trip_Duration,Start Station Id,Start Time,Start Station Name,End Station Id,End Time,End Station Name,Bike Id,User Type,NumOfTrips,Start Time (minutes),End Time (minutes),Start Time (per 30min),End Time (per 30min)
765,17927596,18.9,7389,2022-08-16 19:05:00,College Park- Gerrard Entrance,7657.0,2022-08-16 19:24:00,1 Market St - SMART,5078,Casual Member,3,1145,1164,38.0,38.0
143,17845800,10.066666666666666,7269,2022-08-13 19:04:00,Toronto Eaton Centre (Yonge St),7044.0,2022-08-13 19:14:00,Church St / Alexander St,1623,Annual Member,12,1144,1154,38.0,38.0
363,17901028,14.933333333333334,7033,2022-08-15 19:03:00,Union Station,7389.0,2022-08-15 19:18:00,College Park- Gerrard Entrance,3178,Annual Member,26,1143,1158,38.0,38.0
518,17732979,7.266666666666667,7406,2022-08-09 19:00:00,Victoria St / Queen St E,7044.0,2022-08-09 19:07:00,Church St / Alexander St,7024,Annual Member,31,1140,1147,38.0,38.0
110,18178763,5.2,7269,2022-08-26 19:03:00,Toronto Eaton Centre (Yonge St),7389.0,2022-08-26 19:08:00,College Park- Gerrard Entrance,2310,Casual Member,23,1143,1148,38.0,38.0
624,17875749,20.5,7269,2022-08-14 19:01:00,Toronto Eaton Centre (Yonge St),7066.0,2022-08-14 19:21:00,Willcocks St / St. George St,351,Casual Member,6,1141,1161,38.0,38.0
764,17927592,19.166666666666668,7389,2022-08-16 19:05:00,College Park- Gerrard Entrance,7657.0,2022-08-16 19:24:00,1 Market St - SMART,2235,Casual Member,3,1145,1164,38.0,38.0
571,17845756,14.783333333333333,7389,2022-08-13 19:03:00,College Park- Gerrard Entrance,7033.0,2022-08-13 19:17:00,Union Station,5721,Annual Member,31,1143,1157,38.0,38.0
533,18239185,14.0,7406,2022-08-28 19:10:00,Victoria St / Queen St E,7044.0,2022-08-28 19:24:00,Church St / Alexander St,2915,Casual Member,31,1150,1164,38.0,38.0
511,17585042,10.116666666666667,7406,2022-08-03 19:16:00,Victoria St / Queen St E,7044.0,2022-08-03 19:26:00,Church St / Alexander St,625,Annual Member,31,1156,1166,38.0,38.0
817,18079774,14.766666666666666,7066,2022-08-22 19:29:00,Willcocks St / St. George St,7033.0,2022-08-22 19:44:00,Union Station,2876,Annual Member,8,1169,1184,38.0,39.0
690,17814888,6.066666666666666,7033,2022-08-12 19:27:00,Union Station,7657.0,2022-08-12 19:34:00,1 Market St - SMART,3877,Casual Member,13,1167,1174,38.0,39.0
883,17928314,24.7,7657,2022-08-16 19:23:00,1 Market St - SMART,7044.0,2022-08-16 19:48:00,Church St / Alexander St,6178,Casual Member,2,1163,1188,38.0,39.0
583,18079630,6.533333333333333,7389,2022-08-22 19:11:00,College Park- Gerrard Entrance,7033.0,2022-08-22 19:17:00,Union Station,2567,Annual Member,31,1151,1157,38.0,38.0
503,18128877,6.266666666666667,7389,2022-08-24 19:17:00,College Park- Gerrard Entrance,7408.0,2022-08-24 19:23:00,University Ave / Armoury St,4798,Annual Member,12,1157,1163,38.0,38.0
154,18128830,4.05,7647,2022-08-24 19:16:00,Elm St/ University Ave (East Side),7408.0,2022-08-24 19:20:00,University Ave / Armoury St,5490,Casual Member,6,1156,1160,38.0,38.0
782,17876282,9.066666666666666,7033,2022-08-14 19:16:00,Union Station,7269.0,2022-08-14 19:25:00,Toronto Eaton Centre (Yonge St),5527,Annual Member,27,1156,1165,38.0,38.0
800,17709572,6.233333333333333,7389,2022-08-08 19:22:00,College Park- Gerrard Entrance,7044.0,2022-08-08 19:28:00,Church St / Alexander St,6131,Annual Member,7,1162,1168,38.0,38.0
194,17902173,8.05,7044,2022-08-15 19:36:00,Church St / Alexander St,7406.0,2022-08-15 19:44:00,Victoria St / Queen St E,386,Annual Member,38,1176,1184,39.0,39.0
704,17606392,5.366666666666666,7033,2022-08-04 19:30:00,Union Station,7406.0,2022-08-04 19:35:00,Victoria St / Queen St E,2841,Casual Member,8,1170,1175,39.0,39.0
746,17846807,3.683333333333333,7406,2022-08-13 19:30:00,Victoria St / Queen St E,7009.0,2022-08-13 19:34:00,King St E / Jarvis St,1690,Annual Member,17,1170,1174,39.0,39.0
567,17661763,6.7,7389,2022-08-06 19:31:00,College Park- Gerrard Entrance,7033.0,2022-08-06 19:38:00,Union Station,3974,Casual Member,31,1171,1178,39.0,39.0
72,17709769,3.7666666666666666,7389,2022-08-08 19:32:00,College Park- Gerrard Entrance,7269.0,2022-08-08 19:36:00,Toronto Eaton Centre (Yonge St),2139,Casual Member,24,1172,1176,39.0,39.0
506,18239911,8.116666666666667,7389,2022-08-28 19:32:00,College Park- Gerrard Entrance,7408.0,2022-08-28 19:40:00,University Ave / Armoury St,5371,Annual Member,12,1172,1180,39.0,39.0
403,17631928,5.083333333333333,7033,2022-08-05 19:33:00,Union Station,7009.0,2022-08-05 19:38:00,King St E / Jarvis St,4452,Annual Member,52,1173,1178,39.0,39.0
508,17559559,6.8999999999999995,7406,2022-08-02 19:40:00,Victoria St / Queen St E,7044.0,2022-08-02 19:47:00,Church St / Alexander St,606,Casual Member,31,1180,1187,39.0,39.0
893,18154528,32.35,7389,2022-08-25 19:49:00,College Park- Gerrard Entrance,7009.0,2022-08-25 20:21:00,King St E / Jarvis St,5949,Casual Member,11,1189,1221,39.0,40.0
685,18180343,7.333333333333333,7044,2022-08-26 19:50:00,Church St / Alexander St,7269.0,2022-08-26 19:57:00,Toronto Eaton Centre (Yonge St),4036,Casual Member,7,1190,1197,39.0,39.0
274,18312285,8.916666666666666,7389,2022-08-31 19:51:00,College Park- Gerrard Entrance,7406.0,2022-08-31 20:00:00,Victoria St / Queen St E,4942,Annual Member,59,1191,1200,39.0,40.0
894,18154644,27.133333333333333,7389,2022-08-25 19:53:00,College Park- Gerrard Entrance,7009.0,2022-08-25 20:21:00,King St E / Jarvis St,2183,Casual Member,11,1193,1221,39.0,40.0
909,18211548,13.5,7657,2022-08-27 19:58:00,1 Market St - SMART,7389.0,2022-08-27 20:12:00,College Park- Gerrard Entrance,2379,Annual Member,2,1198,1212,39.0,40.0
166,17877081,3.0,7269,2022-08-14 19:38:00,Toronto Eaton Centre (Yonge St),7406.0,2022-08-14 19:41:00,Victoria St / Queen St E,4611,Annual Member,18,1178,1181,39.0,39.0
426,18064214,5.733333333333333,7033,2022-08-21 20:12:00,Union Station,7009.0,2022-08-21 20:18:00,King St E / Jarvis St,3374,Annual Member,52,1212,1218,40.0,40.0
494,18180683,6.783333333333333,7408,2022-08-26 20:01:00,University Ave / Armoury St,7033.0,2022-08-26 20:08:00,Union Station,3433,Casual Member,14,1201,1208,40.0,40.0
141,17816151,6.716666666666667,7269,2022-08-12 20:07:00,Toronto Eaton Centre (Yonge St),7044.0,2022-08-12 20:13:00,Church St / Alexander St,1353,Annual Member,12,1207,1213,40.0,40.0
174,17536923,9.766666666666666,7647,2022-08-01 20:07:00,Elm St/ University Ave (East Side),7066.0,2022-08-01 20:16:00,Willcocks St / St. George St,832,Casual Member,5,1207,1216,40.0,40.0
655,17735271,5.7,7657,2022-08-09 20:10:00,1 Market St - SMART,7406.0,2022-08-09 20:15:00,Victoria St / Queen St E,2629,Annual Member,14,1210,1215,40.0,40.0
539,17560575,9.783333333333333,7408,2022-08-02 20:11:00,University Ave / Armoury St,7657.0,2022-08-02 20:21:00,1 Market St - SMART,1562,Casual Member,4,1211,1221,40.0,40.0
860,17903374,5.4,7657,2022-08-15 20:13:00,1 Market St - SMART,7033.0,2022-08-15 20:18:00,Union Station,58,Annual Member,5,1213,1218,40.0,40.0
696,18039804,6.316666666666666,7033,2022-08-20 20:11:00,Union Station,7657.0,2022-08-20 20:17:00,1 Market St - SMART,2061,Casual Member,13,1211,1217,40.0,40.0
683,18008666,4.75,7044,2022-08-19 20:16:00,Church St / Alexander St,7269.0,2022-08-19 20:20:00,Toronto Eaton Centre (Yonge St),2593,Annual Member,7,1216,1220,40.0,40.0
9,18040049,5.966666666666667,7009,2022-08-20 20:19:00,King St E / Jarvis St,7269.0,2022-08-20 20:25:00,Toronto Eaton Centre (Yonge St),2708,Casual Member,9,1219,1225,40.0,40.0
805,18040136,6.75,7389,2022-08-20 20:22:00,College Park- Gerrard Entrance,7044.0,2022-08-20 20:29:00,Church St / Alexander St,2123,Annual Member,7,1222,1229,40.0,40.0
711,18286487,6.116666666666666,7033,2022-08-30 20:23:00,Union Station,7406.0,2022-08-30 20:29:00,Victoria St / Queen St E,1327,Casual Member,8,1223,1229,40.0,40.0
320,18040279,4.55,7044,2022-08-20 20:27:00,Church St / Alexander St,7389.0,2022-08-20 20:32:00,College Park- Gerrard Entrance,3679,Annual Member,21,1227,1232,40.0,41.0
151,17735815,3.683333333333333,7647,2022-08-09 20:28:00,Elm St/ University Ave (East Side),7408.0,2022-08-09 20:31:00,University Ave / Armoury St,391,Annual Member,6,1228,1231,40.0,41.0
425,18064212,6.15,7033,2022-08-21 20:12:00,Union Station,7009.0,2022-08-21 20:18:00,King St E / Jarvis St,628,Annual Member,52,1212,1218,40.0,40.0
694,17904308,5.066666666666666,7033,2022-08-15 20:49:00,Union Station,7657.0,2022-08-15 20:54:00,1 Market St - SMART,6865,Annual Member,13,1249,1254,41.0,41.0
786,17983651,5.816666666666666,7033,2022-08-18 20:37:00,Union Station,7269.0,2022-08-18 20:43:00,Toronto Eaton Centre (Yonge St),1732,Annual Member,27,1237,1243,41.0,41.0
332,17634138,8.283333333333333,7066,2022-08-05 20:41:00,Willcocks St / St. George St,7389.0,2022-08-05 20:49:00,College Park- Gerrard Entrance,4870,Annual Member,18,1241,1249,41.0,41.0
126,18064715,9.05,7269,2022-08-21 20:42:00,Toronto Eaton Centre (Yonge St),7033.0,2022-08-21 20:51:00,Union Station,66,Casual Member,18,1242,1251,41.0,41.0
598,18040982,8.516666666666666,7389,2022-08-20 20:54:00,College Park- Gerrard Entrance,7066.0,2022-08-20 21:02:00,Willcocks St / St. George St,5055,Casual Member,7,1254,1262,41.0,42.0
543,17561627,13.733333333333333,7044,2022-08-02 20:46:00,Church St / Alexander St,7657.0,2022-08-02 20:59:00,1 Market St - SMART,2719,Annual Member,3,1246,1259,41.0,41.0
142,17817461,6.983333333333333,7269,2022-08-12 20:56:00,Toronto Eaton Centre (Yonge St),7044.0,2022-08-12 21:03:00,Church St / Alexander St,6476,Casual Member,12,1256,1263,41.0,42.0
148,18080683,5.7,7269,2022-08-22 20:57:00,Toronto Eaton Centre (Yonge St),7044.0,2022-08-22 21:03:00,Church St / Alexander St,3380,Annual Member,12,1257,1263,41.0,42.0
693,17879165,11.066666666666666,7033,2022-08-14 20:57:00,Union Station,7657.0,2022-08-14 21:08:00,1 Market St - SMART,5242,Casual Member,13,1257,1268,41.0,42.0
418,17931196,5.733333333333333,7033,2022-08-16 20:59:00,Union Station,7009.0,2022-08-16 21:04:00,King St E / Jarvis St,1591,Casual Member,52,1259,1264,41.0,42.0
112,18287049,5.633333333333333,7269,2022-08-30 20:50:00,Toronto Eaton Centre (Yonge St),7389.0,2022-08-30 20:55:00,College Park- Gerrard Entrance,4095,Casual Member,23,1250,1255,41.0,41.0
607,17958138,25.45,7657,2022-08-17 21:18:00,1 Market St - SMART,7269.0,2022-08-17 21:44:00,Toronto Eaton Centre (Yonge St),6159,Casual Member,14,1278,1304,42.0,43.0
349,17608649,15.716666666666667,7033,2022-08-04 21:01:00,Union Station,7389.0,2022-08-04 21:17:00,College Park- Gerrard Entrance,6388,Annual Member,26,1261,1277,42.0,42.0
149,18105366,10.3,7269,2022-08-23 21:07:00,Toronto Eaton Centre (Yonge St),7044.0,2022-08-23 21:17:00,Church St / Alexander St,646,Casual Member,12,1267,1277,42.0,42.0
729,18266908,7.883333333333333,7406,2022-08-29 21:11:00,Victoria St / Queen St E,7033.0,2022-08-29 21:19:00,Union Station,4700,Annual Member,20,1271,1279,42.0,42.0
754,18156380,6.8999999999999995,7406,2022-08-25 21:14:00,Victoria St / Queen St E,7009.0,2022-08-25 21:21:00,King St E / Jarvis St,5089,Annual Member,17,1274,1281,42.0,42.0
60,18213860,10.016666666666666,7044,2022-08-27 21:16:00,Church St / Alexander St,7033.0,2022-08-27 21:26:00,Union Station,5849,Annual Member,37,1276,1286,42.0,42.0
581,18041567,8.533333333333333,7389,2022-08-20 21:17:00,College Park- Gerrard Entrance,7033.0,2022-08-20 21:26:00,Union Station,4964,Annual Member,31,1277,1286,42.0,42.0
603,17958103,22.25,7657,2022-08-17 21:17:00,1 Market St - SMART,7269.0,2022-08-17 21:39:00,Toronto Eaton Centre (Yonge St),4463,Casual Member,14,1277,1299,42.0,43.0
608,17958142,25.166666666666668,7657,2022-08-17 21:18:00,1 Market St - SMART,7269.0,2022-08-17 21:43:00,Toronto Eaton Centre (Yonge St),3581,Casual Member,14,1278,1303,42.0,43.0
604,17958104,25.933333333333334,7657,2022-08-17 21:17:00,1 Market St - SMART,7269.0,2022-08-17 21:43:00,Toronto Eaton Centre (Yonge St),3866,Casual Member,14,1277,1303,42.0,43.0
578,17931610,12.15,7389,2022-08-16 21:18:00,College Park- Gerrard Entrance,7033.0,2022-08-16 21:30:00,Union Station,6821,Casual Member,31,1278,1290,42.0,43.0
97,17665032,6.633333333333333,7269,2022-08-06 21:28:00,Toronto Eaton Centre (Yonge St),7389.0,2022-08-06 21:35:00,College Park- Gerrard Entrance,140,Annual Member,23,1288,1295,42.0,43.0
189,17791495,10.716666666666667,7044,2022-08-11 21:19:00,Church St / Alexander St,7406.0,2022-08-11 21:30:00,Victoria St / Queen St E,6437,Casual Member,38,1279,1290,42.0,43.0
190,17791515,10.5,7044,2022-08-11 21:19:00,Church St / Alexander St,7406.0,2022-08-11 21:30:00,Victoria St / Queen St E,3904,Casual Member,38,1279,1290,42.0,43.0
609,17958182,18.55,7657,2022-08-17 21:20:00,1 Market St - SMART,7269.0,2022-08-17 21:39:00,Toronto Eaton Centre (Yonge St),4112,Casual Member,14,1280,1299,42.0,43.0
611,17958210,18.4,7657,2022-08-17 21:21:00,1 Market St - SMART,7269.0,2022-08-17 21:40:00,Toronto Eaton Centre (Yonge St),4747,Casual Member,14,1281,1300,42.0,43.0
610,17958196,29.599999999999998,7657,2022-08-17 21:21:00,1 Market St - SMART,7269.0,2022-08-17 21:50:00,Toronto Eaton Centre (Yonge St),2766,Casual Member,14,1281,1310,42.0,43.0
622,18105804,10.05,7066,2022-08-23 21:28:00,Willcocks St / St. George St,7269.0,2022-08-23 21:38:00,Toronto Eaton Centre (Yonge St),175,Casual Member,3,1288,1298,42.0,43.0
605,17958128,25.4,7657,2022-08-17 21:18:00,1 Market St - SMART,7269.0,2022-08-17 21:43:00,Toronto Eaton Centre (Yonge St),4704,Casual Member,14,1278,1303,42.0,43.0
606,17958131,22.016666666666666,7657,2022-08-17 21:18:00,1 Market St - SMART,7269.0,2022-08-17 21:40:00,Toronto Eaton Centre (Yonge St),5928,Casual Member,14,1278,1300,42.0,43.0
453,17609478,6.833333333333333,7406,2022-08-04 21:48:00,Victoria St / Queen St E,7389.0,2022-08-04 21:55:00,College Park- Gerrard Entrance,3906,Annual Member,31,1308,1315,43.0,43.0
597,17818201,9.95,7389,2022-08-12 21:30:00,College Park- Gerrard Entrance,7066.0,2022-08-12 21:40:00,Willcocks St / St. George St,4926,Casual Member,7,1290,1300,43.0,43.0
599,18081064,13.566666666666666,7389,2022-08-22 21:41:00,College Park- Gerrard Entrance,7066.0,2022-08-22 21:54:00,Willcocks St / St. George St,7121,Casual Member,7,1301,1314,43.0,43.0
203,18081104,9.216666666666667,7044,2022-08-22 21:46:00,Church St / Alexander St,7406.0,2022-08-22 21:55:00,Victoria St / Queen St E,1514,Casual Member,38,1306,1315,43.0,43.0
768,17665588,9.05,7033,2022-08-06 21:53:00,Union Station,7269.0,2022-08-06 22:02:00,Toronto Eaton Centre (Yonge St),4371,Annual Member,27,1313,1322,43.0,44.0
905,18288148,6.116666666666666,7406,2022-08-30 21:52:00,Victoria St / Queen St E,7657.0,2022-08-30 21:58:00,1 Market St - SMART,2150,Annual Member,2,1312,1318,43.0,43.0
144,17905554,4.8,7269,2022-08-15 21:53:00,Toronto Eaton Centre (Yonge St),7044.0,2022-08-15 21:57:00,Church St / Alexander St,6320,Annual Member,12,1313,1317,43.0,43.0
708,18081172,4.316666666666666,7033,2022-08-22 21:55:00,Union Station,7406.0,2022-08-22 21:59:00,Victoria St / Queen St E,5136,Annual Member,8,1315,1319,43.0,43.0
202,18081095,10.616666666666667,7044,2022-08-22 21:44:00,Church St / Alexander St,7406.0,2022-08-22 21:55:00,Victoria St / Queen St E,6459,Casual Member,38,1304,1315,43.0,43.0
804,18011180,4.483333333333333,7389,2022-08-19 22:19:00,College Park- Gerrard Entrance,7044.0,2022-08-19 22:24:00,Church St / Alexander St,6433,Casual Member,7,1339,1344,44.0,44.0
574,17905743,25.25,7389,2022-08-15 22:05:00,College Park- Gerrard Entrance,7033.0,2022-08-15 22:30:00,Union Station,6863,Casual Member,31,1325,1350,44.0,45.0
173,18267841,3.05,7269,2022-08-29 22:09:00,Toronto Eaton Centre (Yonge St),7406.0,2022-08-29 22:12:00,Victoria St / Queen St E,793,Casual Member,18,1329,1332,44.0,44.0
87,18243739,4.716666666666667,7389,2022-08-28 22:10:00,College Park- Gerrard Entrance,7269.0,2022-08-28 22:15:00,Toronto Eaton Centre (Yonge St),5145,Annual Member,24,1330,1335,44.0,44.0
517,17712564,8.85,7406,2022-08-08 22:18:00,Victoria St / Queen St E,7044.0,2022-08-08 22:27:00,Church St / Alexander St,2850,Casual Member,31,1338,1347,44.0,44.0
816,18011114,15.283333333333333,7066,2022-08-19 22:15:00,Willcocks St / St. George St,7033.0,2022-08-19 22:31:00,Union Station,1056,Annual Member,8,1335,1351,44.0,45.0
700,17819211,18.3,7044,2022-08-12 22:20:00,Church St / Alexander St,7066.0,2022-08-12 22:38:00,Willcocks St / St. George St,5320,Casual Member,5,1340,1358,44.0,45.0
343,18243948,8.883333333333333,7066,2022-08-28 22:21:00,Willcocks St / St. George St,7389.0,2022-08-28 22:30:00,College Park- Gerrard Entrance,1640,Casual Member,18,1341,1350,44.0,45.0
341,18157503,7.583333333333333,7066,2022-08-25 22:27:00,Willcocks St / St. George St,7389.0,2022-08-25 22:34:00,College Park- Gerrard Entrance,3123,Annual Member,18,1347,1354,44.0,45.0
130,18316012,5.516666666666667,7269,2022-08-31 22:29:00,Toronto Eaton Centre (Yonge St),7033.0,2022-08-31 22:35:00,Union Station,72,Casual Member,18,1349,1355,44.0,45.0
416,17906093,31.9,7033,2022-08-15 22:29:00,Union Station,7009.0,2022-08-15 23:01:00,King St E / Jarvis St,887,Annual Member,52,1349,1381,44.0,46.0
342,18243947,8.783333333333333,7066,2022-08-28 22:21:00,Willcocks St / St. George St,7389.0,2022-08-28 22:30:00,College Park- Gerrard Entrance,4593,Casual Member,18,1341,1350,44.0,45.0
493,18133898,7.05,7408,2022-08-24 22:36:00,University Ave / Armoury St,7033.0,2022-08-24 22:43:00,Union Station,4759,Casual Member,14,1356,1363,45.0,45.0
344,18244203,11.316666666666666,7066,2022-08-28 22:37:00,Willcocks St / St. George St,7389.0,2022-08-28 22:49:00,College Park- Gerrard Entrance,3215,Casual Member,18,1357,1369,45.0,45.0
134,17738586,9.416666666666666,7066,2022-08-09 22:38:00,Willcocks St / St. George St,7044.0,2022-08-09 22:47:00,Church St / Alexander St,3003,Annual Member,7,1358,1367,45.0,45.0
70,17666547,27.349999999999998,7389,2022-08-06 22:43:00,College Park- Gerrard Entrance,7269.0,2022-08-06 23:10:00,Toronto Eaton Centre (Yonge St),2875,Casual Member,24,1363,1390,45.0,46.0
901,17959858,14.7,7647,2022-08-17 22:45:00,Elm St/ University Ave (East Side),7657.0,2022-08-17 23:00:00,1 Market St - SMART,2415,Annual Member,2,1365,1380,45.0,46.0
404,17637123,10.416666666666666,7033,2022-08-05 22:45:00,Union Station,7009.0,2022-08-05 22:56:00,King St E / Jarvis St,4609,Casual Member,52,1365,1376,45.0,45.0
104,17933356,4.833333333333333,7269,2022-08-16 22:52:00,Toronto Eaton Centre (Yonge St),7389.0,2022-08-16 22:57:00,College Park- Gerrard Entrance,814,Casual Member,23,1372,1377,45.0,45.0
327,17960040,8.866666666666667,7044,2022-08-17 22:58:00,Church St / Alexander St,7408.0,2022-08-17 23:06:00,University Ave / Armoury St,4111,Annual Member,3,1378,1386,45.0,46.0
236,17960341,3.3333333333333335,7389,2022-08-17 23:14:00,College Park- Gerrard Entrance,7406.0,2022-08-17 23:18:00,Victoria St / Queen St E,783,Annual Member,59,1394,1398,46.0,46.0
633,17667090,9.766666666666666,7044,2022-08-06 23:16:00,Church St / Alexander St,7009.0,2022-08-06 23:25:00,King St E / Jarvis St,6249,Casual Member,10,1396,1405,46.0,46.0
360,17852285,8.116666666666667,7033,2022-08-13 23:03:00,Union Station,7389.0,2022-08-13 23:11:00,College Park- Gerrard Entrance,1645,Casual Member,26,1383,1391,46.0,46.0
359,17852273,8.483333333333333,7033,2022-08-13 23:03:00,Union Station,7389.0,2022-08-13 23:11:00,College Park- Gerrard Entrance,3347,Annual Member,26,1383,1391,46.0,46.0
192,17881241,8.366666666666667,7044,2022-08-14 23:09:00,Church St / Alexander St,7406.0,2022-08-14 23:17:00,Victoria St / Queen St E,5528,Casual Member,38,1389,1397,46.0,46.0
735,17852414,3.25,7647,2022-08-13 23:09:00,Elm St/ University Ave (East Side),7389.0,2022-08-13 23:12:00,College Park- Gerrard Entrance,2979,Casual Member,7,1389,1392,46.0,46.0
261,18184497,3.5166666666666666,7389,2022-08-26 23:13:00,College Park- Gerrard Entrance,7406.0,2022-08-26 23:17:00,Victoria St / Queen St E,1974,Annual Member,59,1393,1397,46.0,46.0
3,17666877,10.833333333333334,7066,2022-08-06 23:03:00,Willcocks St / St. George St,7406.0,2022-08-06 23:14:00,Victoria St / Queen St E,950,Annual Member,5,1383,1394,46.0,46.0
98,17667009,19.566666666666666,7269,2022-08-06 23:11:00,Toronto Eaton Centre (Yonge St),7389.0,2022-08-06 23:31:00,College Park- Gerrard Entrance,2875,Casual Member,23,1391,1411,46.0,47.0
232,17906828,3.9,7389,2022-08-15 23:12:00,College Park- Gerrard Entrance,7406.0,2022-08-15 23:16:00,Victoria St / Queen St E,1608,Annual Member,59,1392,1396,46.0,46.0
158,17637639,13.766666666666666,7269,2022-08-05 23:12:00,Toronto Eaton Centre (Yonge St),7406.0,2022-08-05 23:25:00,Victoria St / Queen St E,6863,Casual Member,18,1392,1405,46.0,46.0
220,17610672,3.8333333333333335,7389,2022-08-04 23:13:00,College Park- Gerrard Entrance,7406.0,2022-08-04 23:17:00,Victoria St / Queen St E,7224,Annual Member,59,1393,1397,46.0,46.0
239,17986416,3.65,7389,2022-08-18 23:11:00,College Park- Gerrard Entrance,7406.0,2022-08-18 23:15:00,Victoria St / Queen St E,6358,Annual Member,59,1391,1395,46.0,46.0
193,17881252,7.8,7044,2022-08-14 23:10:00,Church St / Alexander St,7406.0,2022-08-14 23:18:00,Victoria St / Queen St E,1296,Casual Member,38,1390,1398,46.0,46.0
245,18066746,3.6,7389,2022-08-21 23:14:00,College Park- Gerrard Entrance,7406.0,2022-08-21 23:17:00,Victoria St / Queen St E,2854,Annual Member,59,1394,1397,46.0,46.0
275,18316982,3.3333333333333335,7389,2022-08-31 23:19:00,College Park- Gerrard Entrance,7406.0,2022-08-31 23:22:00,Victoria St / Queen St E,414,Annual Member,59,1399,1402,46.0,46.0
355,17713472,16.083333333333332,7033,2022-08-08 23:28:00,Union Station,7389.0,2022-08-08 23:44:00,College Park- Gerrard Entrance,1944,Casual Member,26,1408,1424,46.0,47.0
255,18134598,3.3166666666666664,7389,2022-08-24 23:16:00,College Park- Gerrard Entrance,7406.0,2022-08-24 23:20:00,Victoria St / Queen St E,4005,Annual Member,59,1396,1400,46.0,46.0
235,17933757,2.8166666666666664,7389,2022-08-16 23:17:00,College Park- Gerrard Entrance,7406.0,2022-08-16 23:20:00,Victoria St / Queen St E,2094,Annual Member,59,1397,1400,46.0,46.0
258,18158176,2.8666666666666667,7389,2022-08-25 23:17:00,College Park- Gerrard Entrance,7406.0,2022-08-25 23:19:00,Victoria St / Queen St E,2342,Annual Member,59,1397,1399,46.0,46.0
249,18081954,3.1666666666666665,7389,2022-08-22 23:17:00,College Park- Gerrard Entrance,7406.0,2022-08-22 23:20:00,Victoria St / Queen St E,168,Annual Member,59,1397,1400,46.0,46.0
269,18268767,3.6999999999999997,7389,2022-08-29 23:18:00,College Park- Gerrard Entrance,7406.0,2022-08-29 23:22:00,Victoria St / Queen St E,3961,Annual Member,59,1398,1402,46.0,46.0
272,18289571,3.216666666666667,7389,2022-08-30 23:18:00,College Park- Gerrard Entrance,7406.0,2022-08-30 23:22:00,Victoria St / Queen St E,1919,Annual Member,59,1398,1402,46.0,46.0
240,17986493,3.6666666666666665,7389,2022-08-18 23:17:00,College Park- Gerrard Entrance,7406.0,2022-08-18 23:20:00,Victoria St / Queen St E,5506,Annual Member,59,1397,1400,46.0,46.0
253,18107771,3.2,7389,2022-08-23 23:20:00,College Park- Gerrard Entrance,7406.0,2022-08-23 23:24:00,Victoria St / Queen St E,1472,Annual Member,59,1400,1404,46.0,46.0
221,17610754,4.383333333333333,7389,2022-08-04 23:20:00,College Park- Gerrard Entrance,7406.0,2022-08-04 23:24:00,Victoria St / Queen St E,6726,Casual Member,59,1400,1404,46.0,46.0
874,18012352,18.7,7033,2022-08-19 23:23:00,Union Station,7044.0,2022-08-19 23:42:00,Church St / Alexander St,6088,Casual Member,3,1403,1422,46.0,47.0
875,18012355,18.333333333333332,7033,2022-08-19 23:24:00,Union Station,7044.0,2022-08-19 23:42:00,Church St / Alexander St,1056,Casual Member,3,1404,1422,46.0,47.0
350,17610839,7.583333333333333,7033,2022-08-04 23:26:00,Union Station,7389.0,2022-08-04 23:33:00,College Park- Gerrard Entrance,4962,Annual Member,26,1406,1413,46.0,47.0
354,17713467,16.466666666666665,7033,2022-08-08 23:27:00,Union Station,7389.0,2022-08-08 23:44:00,College Park- Gerrard Entrance,5580,Casual Member,26,1407,1424,46.0,47.0
161,17766951,19.433333333333334,7269,2022-08-10 23:51:00,Toronto Eaton Centre (Yonge St),7406.0,2022-08-11 00:11:00,Victoria St / Queen St E,349,Casual Member,18,1431,11,47.0,0.0
216,18317167,8.75,7044,2022-08-31 23:33:00,Church St / Alexander St,7406.0,2022-08-31 23:42:00,Victoria St / Queen St E,5656,Casual Member,38,1413,1422,47.0,47.0
206,18107935,7.6499999999999995,7044,2022-08-23 23:34:00,Church St / Alexander St,7406.0,2022-08-23 23:41:00,Victoria St / Queen St E,6398,Casual Member,38,1414,1421,47.0,47.0
229,17793778,5.283333333333333,7389,2022-08-11 23:36:00,College Park- Gerrard Entrance,7406.0,2022-08-11 23:41:00,Victoria St / Queen St E,1922,Annual Member,59,1416,1421,47.0,47.0
616,17589561,3.1,7389,2022-08-03 23:35:00,College Park- Gerrard Entrance,7647.0,2022-08-03 23:38:00,Elm St/ University Ave (East Side),6338,Casual Member,4,1415,1418,47.0,47.0
615,18317377,24.05,7657,2022-08-31 23:50:00,1 Market St - SMART,7269.0,2022-09-01 00:14:00,Toronto Eaton Centre (Yonge St),2736,Casual Member,14,1430,14,47.0,0.0
353,17667592,7.7,7033,2022-08-06 23:42:00,Union Station,7389.0,2022-08-06 23:50:00,College Park- Gerrard Entrance,2457,Casual Member,26,1422,1430,47.0,47.0
614,18317373,24.7,7657,2022-08-31 23:50:00,1 Market St - SMART,7269.0,2022-09-01 00:15:00,Toronto Eaton Centre (Yonge St),633,Casual Member,14,1430,15,47.0,0.0
128,18216926,5.0,7269,2022-08-27 23:51:00,Toronto Eaton Centre (Yonge St),7033.0,2022-08-27 23:56:00,Union Station,6716,Annual Member,18,1431,1436,47.0,47.0
